"","id","batch","materialnumber","material","measurementdate","measurementtime","measuregroup","measure","measure_value","device","comment","origin","loggedOn"
"149",149,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",0.92,"Byk MAC i 23mm",NA,"measurement",NA
"150",150,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.56,"Byk MAC i 23mm",NA,"measurement",NA
"151",151,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","TGA-RD","Al(0) als AlN ",74.27,"Mettler TGA",NA,"measurement",NA
"152",152,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00",NA,"Alman-Index",28.89,"Byk MAC i 23mm",NA,"measurement",NA
"153",153,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","REM-Messung","Anteil % > 35 nm",0.4,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"154",154,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",1.28,"Byk MAC i 23mm",NA,"measurement",NA
"155",155,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",1.44,"Byk MAC i 23mm",NA,"measurement",NA
"156",156,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",1.87,"Byk MAC i 23mm",NA,"measurement",NA
"157",157,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Laser Nass","d10",10.8,"Sympatec Helos Quixel",NA,"measurement",NA
"158",158,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Laser Nass","d50",22.6,"Sympatec Helos Quixel",NA,"measurement",NA
"159",159,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Laser Nass","d90",37.2,"Sympatec Helos Quixel",NA,"measurement",NA
"160",160,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",11.45,"Byk MAC i 23mm",NA,"measurement",NA
"161",161,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00",NA,"dE* 45° ",5.36,"Byk MAC i 23mm",NA,"measurement",NA
"162",162,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Ofenmethode","Festkörpergehalt",10.1,"",NA,"measurement",NA
"163",163,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","TGA-RD","Gehalt release coat ",3.57,"Mettler TGA",NA,"measurement",NA
"164",164,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","Glanz 20° ",299,"Byk MAC i 23mm",NA,"measurement",NA
"165",165,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 110°",10.54,"Byk MAC i 23mm",NA,"measurement",NA
"166",166,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",107.1,"Byk MAC i 23mm",NA,"measurement",NA
"167",167,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* -15°",133.54,"Byk MAC i 23mm",NA,"measurement",NA
"168",168,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 45°",23.06,"Byk MAC i 23mm",NA,"measurement",NA
"169",169,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00",NA,"Mittlere Teilchendicke",25.7,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"170",170,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","Laser Nass","span",1.17,"Sympatec Helos Quixel",NA,"measurement",NA
"171",171,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00",NA,"Speichermodul Fliessgrenze",1174.7,"Anton Paar MCR 302",NA,"measurement",NA
"172",172,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00",NA,"Speichermodul LVE",2198.6,"Anton Paar MCR 302",NA,"measurement",NA
"173",173,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","REM-Messung","t50%",25.9,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"174",174,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","REM-Messung","t-span",0.12,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"175",175,"6000006994",131279,"Decomet VP/13240 - GESPERRT",2020-09-02,"00:00:00","REM-Messung","Verteilungsbreite",2.6,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"176",176,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 15°",0.48,"Byk MAC i 23mm",NA,"measurement",NA
"177",177,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",0.97,"Byk MAC i 23mm",NA,"measurement",NA
"178",178,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.59,"Byk MAC i 23mm",NA,"measurement",NA
"179",179,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","TGA-RD","Al(0) als AlN ",74.08,"Mettler TGA",NA,"measurement",NA
"180",180,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00",NA,"Alman-Index",28.75,"Byk MAC i 23mm",NA,"measurement",NA
"181",181,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","REM-Messung","Anteil % > 35 nm",2.5,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"182",182,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",2.09,"Byk MAC i 23mm",NA,"measurement",NA
"183",183,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",2.18,"Byk MAC i 23mm",NA,"measurement",NA
"184",184,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",1.99,"Byk MAC i 23mm",NA,"measurement",NA
"185",185,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Laser Nass","d10",10.8,"Sympatec Helos Quixel",NA,"measurement",NA
"186",186,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Laser Nass","d50",22.6,"Sympatec Helos Quixel",NA,"measurement",NA
"187",187,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Laser Nass","d90",37.2,"Sympatec Helos Quixel",NA,"measurement",NA
"188",188,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",12.31,"Byk MAC i 23mm",NA,"measurement",NA
"189",189,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00",NA,"dE* 45° ",5.79,"Byk MAC i 23mm",NA,"measurement",NA
"190",190,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Ofenmethode","Festkörpergehalt",10.1,"",NA,"measurement",NA
"191",191,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","TGA-RD","Gehalt release coat ",2.75,"Mettler TGA",NA,"measurement",NA
"192",192,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","Glanz 20° ",297,"Byk MAC i 23mm",NA,"measurement",NA
"193",193,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 110°",10.63,"Byk MAC i 23mm",NA,"measurement",NA
"194",194,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",106.69,"Byk MAC i 23mm",NA,"measurement",NA
"195",195,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* -15°",133.6,"Byk MAC i 23mm",NA,"measurement",NA
"196",196,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 45°",23.04,"Byk MAC i 23mm",NA,"measurement",NA
"197",197,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00",NA,"Mittlere Teilchendicke",25.6,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"198",198,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","Laser Nass","span",1.17,"Sympatec Helos Quixel",NA,"measurement",NA
"199",199,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00",NA,"Speichermodul Fliessgrenze",1254,"Anton Paar MCR 302",NA,"measurement",NA
"200",200,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00",NA,"Speichermodul LVE",1749.6,"Anton Paar MCR 302",NA,"measurement",NA
"201",201,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","REM-Messung","t50%",25,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"202",202,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","REM-Messung","t-span",0.11,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"203",203,"6000006996",131279,"Decomet VP/13240 - GESPERRT",2020-07-31,"00:00:00","REM-Messung","Verteilungsbreite",4.5,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"204",204,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 15°",0.01,"Byk MAC i 23mm",NA,"measurement",NA
"205",205,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",0.86,"Byk MAC i 23mm",NA,"measurement",NA
"206",206,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.5,"Byk MAC i 23mm",NA,"measurement",NA
"207",207,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","TGA-RD","Al(0) als AlN ",74.05,"Mettler TGA",NA,"measurement",NA
"208",208,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00",NA,"Alman-Index",29.55,"Byk MAC i 23mm",NA,"measurement",NA
"209",209,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","REM-Messung","Anteil % > 35 nm",1.3,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"210",210,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",0.63,"Byk MAC i 23mm",NA,"measurement",NA
"211",211,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",0.23,"Byk MAC i 23mm",NA,"measurement",NA
"212",212,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",1.87,"Byk MAC i 23mm",NA,"measurement",NA
"213",213,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Laser Nass","d10",10.5,"Sympatec Helos Quixel",NA,"measurement",NA
"214",214,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Laser Nass","d50",22.5,"Sympatec Helos Quixel",NA,"measurement",NA
"215",215,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Laser Nass","d90",37.4,"Sympatec Helos Quixel",NA,"measurement",NA
"216",216,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",10.8,"Byk MAC i 23mm",NA,"measurement",NA
"217",217,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00",NA,"dE* 45° ",5.48,"Byk MAC i 23mm",NA,"measurement",NA
"218",218,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Ofenmethode","Festkörpergehalt",10,"",NA,"measurement",NA
"219",219,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","TGA-RD","Gehalt release coat ",3.69,"Mettler TGA",NA,"measurement",NA
"220",220,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","Glanz 20° ",339.7,"Byk MAC i 23mm",NA,"measurement",NA
"221",221,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 110°",10.95,"Byk MAC i 23mm",NA,"measurement",NA
"222",222,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",112.12,"Byk MAC i 23mm",NA,"measurement",NA
"223",223,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* -15°",138.27,"Byk MAC i 23mm",NA,"measurement",NA
"224",224,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 45°",23.86,"Byk MAC i 23mm",NA,"measurement",NA
"225",225,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00",NA,"Mittlere Teilchendicke",25.1,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"226",226,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","Laser Nass","span",1.2,"Sympatec Helos Quixel",NA,"measurement",NA
"227",227,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00",NA,"Speichermodul Fliessgrenze",1244.6,"Anton Paar MCR 302",NA,"measurement",NA
"228",228,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00",NA,"Speichermodul LVE",2335.7,"Anton Paar MCR 302",NA,"measurement",NA
"229",229,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","REM-Messung","t50%",25,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"230",230,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","REM-Messung","t-span",0.16,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"231",231,"6000007076",131279,"Decomet VP/13240 - GESPERRT",2020-09-09,"00:00:00","REM-Messung","Verteilungsbreite",3.8,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"232",232,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 110°",0.42,"Byk MAC i 23mm",NA,"measurement",NA
"233",233,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 15°",-0.03,"Byk MAC i 23mm",NA,"measurement",NA
"234",234,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",0.79,"Byk MAC i 23mm",NA,"measurement",NA
"235",235,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.52,"Byk MAC i 23mm",NA,"measurement",NA
"236",236,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","TGA-RD","Al(0) als AlN ",75.18,"Mettler TGA",NA,"measurement",NA
"237",237,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00",NA,"Alman-Index",28.17,"Byk MAC i 23mm",NA,"measurement",NA
"238",238,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 110°",0.92,"Byk MAC i 23mm",NA,"measurement",NA
"239",239,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",1.21,"Byk MAC i 23mm",NA,"measurement",NA
"240",240,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",0.88,"Byk MAC i 23mm",NA,"measurement",NA
"241",241,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",2.05,"Byk MAC i 23mm",NA,"measurement",NA
"242",242,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Laser Nass","d10",10.7,"Sympatec Helos Quixel",NA,"measurement",NA
"243",243,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Laser Nass","d50",22.5,"Sympatec Helos Quixel",NA,"measurement",NA
"244",244,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Laser Nass","d90",37.6,"Sympatec Helos Quixel",NA,"measurement",NA
"245",245,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",9.34,"Byk MAC i 23mm",NA,"measurement",NA
"246",246,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00",NA,"dE* 45° ",4.22,"Byk MAC i 23mm",NA,"measurement",NA
"247",247,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Ofenmethode","Festkörpergehalt",10.3,"",NA,"measurement",NA
"248",248,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","TGA-RD","Gehalt release coat ",4.09,"Mettler TGA",NA,"measurement",NA
"249",249,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","Glanz 20° ",273,"Byk MAC i 23mm",NA,"measurement",NA
"250",250,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 110°",11.68,"Byk MAC i 23mm",NA,"measurement",NA
"251",251,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",111.22,"Byk MAC i 23mm",NA,"measurement",NA
"252",252,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* -15°",136.38,"Byk MAC i 23mm",NA,"measurement",NA
"253",253,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 45°",24.7,"Byk MAC i 23mm",NA,"measurement",NA
"254",254,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00",NA,"Mittlere Teilchendicke",24.8,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"255",255,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","Laser Nass","span",1.19,"Sympatec Helos Quixel",NA,"measurement",NA
"256",256,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00",NA,"Speichermodul Fliessgrenze",1151.8,"Anton Paar MCR 302",NA,"measurement",NA
"257",257,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00",NA,"Speichermodul LVE",2189,"Anton Paar MCR 302",NA,"measurement",NA
"258",258,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","REM-Messung","t50%",24.6,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"259",259,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","REM-Messung","t-span",0.15,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"260",260,"6000007517",131279,"Decomet VP/13240 - GESPERRT",2020-10-27,"00:00:00","REM-Messung","Verteilungsbreite",3.7,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"261",261,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 15°",-0.22,"Byk MAC i 23mm",NA,"measurement",NA
"262",262,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",0.53,"Byk MAC i 23mm",NA,"measurement",NA
"263",263,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.54,"Byk MAC i 23mm",NA,"measurement",NA
"264",264,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","TGA-RD","Al(0) als AlN ",73.68,"Mettler TGA",NA,"measurement",NA
"265",265,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00",NA,"Alman-Index",28.7,"Byk MAC i 23mm",NA,"measurement",NA
"266",266,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","REM-Messung","Anteil % > 35 nm",1.7,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"267",267,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",0.01,"Byk MAC i 23mm",NA,"measurement",NA
"268",268,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",0.04,"Byk MAC i 23mm",NA,"measurement",NA
"269",269,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",1.88,"Byk MAC i 23mm",NA,"measurement",NA
"270",270,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Laser Nass","d10",10.5,"Sympatec Helos Quixel",NA,"measurement",NA
"271",271,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Laser Nass","d50",22.1,"Sympatec Helos Quixel",NA,"measurement",NA
"272",272,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Laser Nass","d90",38,"Sympatec Helos Quixel",NA,"measurement",NA
"273",273,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",10.93,"Byk MAC i 23mm",NA,"measurement",NA
"274",274,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00",NA,"dE* 45° ",4.75,"Byk MAC i 23mm",NA,"measurement",NA
"275",275,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Ofenmethode","Festkörpergehalt",9.7,"",NA,"measurement",NA
"276",276,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","TGA-RD","Gehalt release coat ",5.23,"Mettler TGA",NA,"measurement",NA
"277",277,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","Glanz 20° ",261,"Byk MAC i 23mm",NA,"measurement",NA
"278",278,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 110°",11.42,"Byk MAC i 23mm",NA,"measurement",NA
"279",279,"6000007601",131279,"Decomet VP/13240 - GESPERRT",2020-11-25,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",111.6,"Byk MAC i 23mm",NA,"measurement",NA
