"","id","batch","vmp_batch","predecessor","material_SAP","measure","measuredvalue","process","application","logged"
"16832",38012,"MS22_Fe213","6000013229","SLY 2078",149149,"L*75°",14.59,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16833",38013,"MS22_Fe213","6000013229","SLY 2078",149149,"a*75°",11.76,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16834",38014,"MS22_Fe213","6000013229","SLY 2078",149149,"b*75°",18.26,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16835",38015,"MS22_Fe213","6000013229","SLY 2078",149149,"L*110°",10.99,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16836",38016,"MS22_Fe213","6000013229","SLY 2078",149149,"a*110°",12,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16837",38017,"MS22_Fe213","6000013229","SLY 2078",149149,"b*110°",13.9,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16838",38018,"MS22_Fe213","6000013229","SLY 2078",149149,"c45°",36,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16839",38019,"MS22_Fe213","6000013229","SLY 2078",149149,"c75°",21.72,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16840",38020,"MS22_Fe213","6000013229","SLY 2078",149149,"h45°",63.8,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16841",38021,"MS22_Fe213","6000013229","SLY 2078",149149,"Suv15°",1.36,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16842",38022,"MS22_Fe213","6000013229","SLY 2078",149149,"huv15°",41.04,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16843",38023,"MS22_Fe213","6000013229","SLY 2078",149149,"huv-15°",42.08,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16844",38024,"MS22_Fe213","6000013229","SLY 2078",149149,"Si15",7.36,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16845",38025,"MS22_Fe213","6000013229","SLY 2078",149149,"sa15",19.39,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16846",38026,"MS22_Fe213","6000013229","SLY 2078",149149,"Cuv15",178.99,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16847",38027,"MS22_Fe213","6000013229","SLY 2078",149149,"dE*15°",0.62,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16848",38028,"MS22_Fe213","6000013229","SLY 2078",149149,"dE*45°",0.54,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16849",38029,"MS22_Fe213","6000013229","SLY 2078",149149,"dE*110°",0.48,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16850",38030,"MS22_Fe213","6000013229","SLY 2078",149149,"Alman",30.27,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16851",38031,"MS22_Fe213","6000013229","SLY 2078",149149,"Glanz",42.96,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16852",38032,"MS22_Fe213","6000013229","SLY 2078",149149,"Gdiff",4.7,"VF15","Koloristik 9%",2022-11-17 18:24:00
"16853",38033,"MS22_Fe213","6000013229","SLY 2078",149149,"L*-15°",148.17,"VF15","Koloristik 9%",2022-11-17 18:24:00
