"","id","batch","batch_material","batch_materialnumber","batch_manufacturingdate","batch_process","batch_type","predecessor","predecessor_material","predecessor_materialnumber","predecessor_manufacturingdate","predecessor_process","predecessor_type","tree","comments"
"1303",1310,"F12/HOM77","MOCA_6_21_YS_HOM",140489,2019-04-16,"Standard",NA,"SLY/MIX9","SICA_6_21_SLY_MIX",147493,2019-02-26,"Umgearbeitete Ausgangscharge",NA,NA,NA
"1304",1311,"F12/HOM77","MOCA_6_21_YS_HOM",140489,2019-04-16,"Standard",NA,"SLY/MIX9","SICA_6_21_SLY_MIX",147493,2019-02-26,"Umgearbeitete Ausgangscharge",NA,NA,NA
"1305",1312,"F12/HOM79","MOCA_6_21_YY_HOM",138122,2019-02-26,"Standard",NA,"SLY/MIX9","SICA_6_21_SLY_MIX",147493,2019-02-26,"Umgearbeitete Ausgangscharge",NA,NA,NA
"1306",1313,"F12/HOM79","MOCA_6_21_YY_HOM",138122,2019-02-26,"Standard",NA,"SLY/MIX9","SICA_6_21_SLY_MIX",147493,2019-02-26,"Umgearbeitete Ausgangscharge",NA,NA,NA
"1307",1314,"SLY/MIX7","SICA_6_21_SLY_MIX",147493,2020-04-23,NA,NA,"F1/SLY145","SICA_6_21_SLY",137942,2020-04-23,NA,NA,NA,NA
"1308",1318,"","MI8POD14",NA,1900-01-01,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1309",1319,"7000000991","MI8POD14",NA,2022-09-14,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1310",1320,"7000000992","MI8POD14",NA,2022-09-14,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1311",1321,"7000000996","MI8POD14",NA,2022-09-15,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1312",1322,"7000000997","MI8POD14",NA,2022-09-17,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1313",1323,"7000000998","MI8POD14",NA,2022-09-17,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1314",1324,"7000000999","MI8POD14",NA,2022-09-17,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1315",1325,"7000001013","MIC8POD10",NA,2022-09-28,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1316",1326,"7000001014","MIC8POD10",NA,2022-09-28,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1317",1327,"7000001024","MIC8POD14",NA,2022-10-18,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1318",1328,"7000001025","MIC8POD14",NA,2022-10-19,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1319",1329,"7000001026","MIC8POD14",NA,2022-10-21,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1320",1330,"7000001027","MIC8POD14",NA,2022-10-25,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1321",1331,"7000001028","MIC8POD14",NA,2022-10-26,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1322",1332,"7000001029","MIC8POD14",NA,2022-10-27,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1323",1333,"7000001030","MIC8POD14",NA,2022-10-27,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1324",1334,"7000001031","MIC8POD14",NA,2022-10-27,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1325",1335,"7000001032","MIC8POD14",NA,2022-10-27,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1326",1336,"7000001046","MI8POD14",NA,2023-01-19,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1327",1337,"7000001047","MI8POD14",NA,2023-01-19,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1328",1338,"7000001048","MI8POD14",NA,2023-01-19,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1329",1339,"7000001049","MI8POD14",NA,2023-01-20,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1330",1340,"7000001050","MI8POD14",NA,2023-01-27,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1331",1341,"","MI8POD14",NA,1900-01-01,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1332",1342,"7000001052","MI8POD14",NA,2023-01-30,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1333",1343,"7000001053","MI8POD14",NA,2023-01-30,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1334",1344,"","MI8POD14",NA,1900-01-01,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1335",1345,"7000001051","MI8POD14",NA,2023-01-30,"Standard Lawrence","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1336",1346,"1000100453","SICA_6_21_SLY",137942,2022-11-30,NA,NA,"1000100452","SICA_6_21_FKU",135230,2022-11-30,NA,NA,NA,NA
"1337",1347,"1000100458",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",1348,"1000100458","MOCA_3_21_OO_HOM",149149,2022-12-15,"Standard","gamma","1000100452","SICA_6_21_FKU",149149,2022-12-15,NA,NA,NA,NA
"1339",1349,"1000100897",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",1350,"1000100897","MOCA_6_21_YY_HOM",138122,2022-12-08,"Standard","gamma","1000100452","SICA_6_21_FKU",138122,2022-12-08,NA,NA,NA,NA
"1341",1351,"1000101860","SICA_6_21_SLY",137942,2022-12-15,"Standard","gamma","1000100452","SICA_6_21_FKU",137942,2022-12-15,NA,NA,NA,NA
"1342",1352,"1000102059",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343",1353,"1000102059","SICA_3_21_FKU",149140,2023-01-11,"Standard","gamma","1000100452","SICA_6_21_FKU",149140,2023-01-11,NA,NA,NA,NA
"1344",1354,"1000102060","SICA_3_21_SLY",149141,2023-01-18,NA,NA,"1000102059","SICA_3_21_FKU",149140,2023-01-18,"Standard",NA,NA,NA
"1345",1355,"1000102071",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",1356,"1000102071","SICA_3_21_FKU",149140,2023-01-11,"Standard","gamma","1000102059","SICA_3_21_FKU",149140,2023-01-11,"Standard",NA,NA,NA
"1347",1357,"1000102075","SICA_3_21_SLY",149141,2023-01-23,NA,NA,"1000102071","SICA_3_21_FKU",149140,2023-01-23,"Standard",NA,NA,NA
"1348",1358,"1000102369",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",1359,"1000102369","MOCA_6_21_YS_HOM",140489,2023-01-15,"Standard","gamma","1000102071","SICA_3_21_FKU",140489,2023-01-15,"Standard",NA,NA,NA
"1350",1360,"1000102481",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",1361,"1000102481","SICA_3_21_FKU",149140,2023-01-17,"Standard","gamma","1000102071","SICA_3_21_FKU",149140,2023-01-17,"Standard",NA,NA,NA
"1352",1362,"1000102482","SICA_3_21_SLY",149141,2023-01-25,NA,NA,"1000102481","SICA_3_21_FKU",149140,2023-01-25,"Standard",NA,NA,NA
"1353",1363,"1000102662",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",1364,"1000102662","MOCA_3_21_OO_HOM",149149,2023-01-25,"Standard","gamma","1000102481","SICA_3_21_FKU",149149,2023-01-25,"Standard",NA,NA,NA
"1355",1365,"1000102741",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",1366,"1000102741","SICA_6_21_FKU",135230,2023-01-19,"Standard","gamma","1000102481","SICA_3_21_FKU",135230,2023-01-19,"Standard",NA,NA,NA
"1357",1367,"1000102743","SICA_6_21_SLY",137942,2023-01-27,NA,NA,"1000102741","SICA_6_21_FKU",135230,2023-01-27,"Standard",NA,NA,NA
"1358",1368,"1000102932",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",1369,"1000102932","MOCA_3_21_OO_HOM",149149,2023-01-26,"Standard","gamma","1000102741","SICA_6_21_FKU",149149,2023-01-26,"Standard",NA,NA,NA
"1360",1370,"1000103271",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",1371,"1000103271","SICA_6_21_FKU",135230,2023-01-26,"Standard","gamma","1000102741","SICA_6_21_FKU",135230,2023-01-26,"Standard",NA,NA,NA
"1362",1372,"1000103272","SICA_6_21_SLY",137942,2023-01-30,NA,NA,"1000103271","SICA_6_21_FKU",135230,2023-01-30,"Standard",NA,NA,NA
"1363",1373,"1000103371",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364",1374,"1000103371","MOCA_3_21_OO_HOM",149149,2023-01-31,"Standard","gamma","1000103271","SICA_6_21_FKU",149149,2023-01-31,"Standard",NA,NA,NA
"1365",1375,"1000104305","SICA_6_21_SLY_MIX",147493,2023-02-13,NA,NA,"1000100449","SICA_6_21_SLY",137942,2023-02-13,"Standard",NA,NA,NA
"1366",1376,"1000104354",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",1377,"1000104354","SICA_6_21_FKU",135230,2023-02-13,"Standard","gamma","1000100449","SICA_6_21_SLY",135230,2023-02-13,"Standard",NA,NA,NA
"1368",1378,"1000104360","SICA_6_21_SLY",137942,2023-02-16,NA,NA,"1000104354","SICA_6_21_FKU",135230,2023-02-16,"Standard",NA,NA,NA
"1369",1379,"6000011043","Decomet VP/13240 HALB",135709,2023-01-19,"C1","gamma","7000000514","MetPETFoil-VERSUCHSMATERIAL",149062,2023-01-19,"Metalizing/Coating",NA,NA,NA
"1370",1380,"6000013982","Decomet VP/13240 HALB",135709,2022-12-04,"C1","gamma","7000000930","MetPETFoil-Al-AC0, bds4f14",109797,2022-12-04,"Coating",NA,NA,NA
"1371",1381,"6000014069","Decomet VP/13240 HALB",135709,2022-12-08,"C1","gamma","7000000929","MetPETFoil-Al-AC0, bds4f14",109797,2022-12-08,"Coating",NA,NA,NA
"1372",1382,"6000014100","Decomet VP/14087 HALB GEM",157687,2022-12-14,"C1","gamma","6000013824","Decomet VP/14087 HALB",156898,2022-12-14,"C1",NA,NA,NA
"1373",1383,"6000014139","Decomet VP/13240 HALB",135709,2023-01-12,"C1","gamma","7000000928","MetPETFoil-Al-AC0, bds4f14",109797,2023-01-12,"Coating",NA,NA,NA
"1374",1384,"6000014140","Decomet VP/13240 HALB",135709,2023-01-12,"C1","gamma","7000000932","MetPETFoil-Al-AC0, bds4f14",109797,2023-01-12,"Coating",NA,NA,NA
"1375",1385,"6000014266","Decomet VP/14087 HALB GEM",157687,2023-01-25,"C1","gamma","6000009289","Decomet VP/14087 - GESPERRT",147466,2023-01-25,"C1",NA,NA,NA
"1376",1386,"6000014274","Decomet VP/13240 HALB",135709,2023-01-27,"C1","gamma","7000000933","MetPETFoil-Al-AC0, bds4f14",109797,2023-01-27,NA,NA,NA,NA
"1377",1387,"6000014291","Decomet VP/13240 HALB",135709,2023-01-28,"C1","gamma","7000000928","MetPETFoil-Al-AC0, bds4f14",109797,2023-01-28,"Coating",NA,NA,NA
"1378",1388,"6000014299","Decomet VP/13240 HALB",135709,2023-01-31,"C1","gamma","7000000932","MetPETFoil-Al-AC0, bds4f14",109797,2023-01-31,"Coating",NA,NA,NA
"1379",1389,"6000014373","Decomet VP/13240 HALB",135709,2023-02-09,"C1","gamma","7000000935","MetPETFoil-Al-AC0, bds4f14",109797,2023-02-09,NA,NA,NA,NA
"1380",1390,"6000014446","Decomet VP/13240 HALB",135709,2023-02-15,"C1","gamma","7000000933","MetPETFoil-Al-AC0, bds4f14",109797,2023-02-15,NA,NA,NA,NA
"1381",1391,"RH5973","Decomet VP/13240 HALB",135709,2022-12-13,"Standard","gamma","7000000933","MetPETFoil-Al-AC0, bds4f14",135709,2022-12-13,NA,NA,NA,NA
"1382",1392,"7000001062","MI8POD14",NA,2023-02-21,"Coating","beta",NA,NA,NA,NA,NA,NA,NA,NA
"1383",1393,"6000013626","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-10-09,"Standard","beta","6000013133","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1384",1394,"6000013544","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-09-26,"Standard","beta","6000013133","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1385",1395,"6000013510","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-09-20,"Standard","beta","6000013133","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1386",1396,"6000012963","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-07-05,"Standard","beta","6000012693","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1387",1397,"6000012954","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-07-01,"Standard","beta","6000012693","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1388",1398,"6000012953","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-07-01,"Standard","beta","6000012693","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1389",1399,"6000012939","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-06-30,"Standard","beta","6000012693","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1390",1400,"6000012889","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-06-24,"Standard","beta","6000012693","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1391",1401,"6000012882","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-06-23,"Standard","beta","6000012693","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1392",1402,"6000012311","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-04-11,"Standard","beta","6000011824","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1393",1403,"6000012270","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-04-06,"Multiple Ausgangschargen","beta","6000011824","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1394",1404,"6000012177","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-03-29,"Standard","beta","6000011824","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1395",1405,"6000012159","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-03-25,"Standard","beta","6000011824","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1396",1406,"6000011979","DEC_2002 22/10 C0_CL_Versuch HALB",158242,2022-03-10,"Standard","beta","6000011824","MetPETFoil-VERSUCHSMATERIAL",149062,NA,"Standard Cailong","gamma",NA,NA
"1397",1407,"7000001059","MI8POD14",NA,2023-02-23,"Metalizing/Coating","beta",NA,NA,NA,NA,NA,NA,NA,NA
"1398",1408,"6000014510","Decomet VP/13240 HALB",135709,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",1409,"6000014533","Decomet VP/13240 HALB",135709,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",1410,"6000014592","Decomet VP/13240 HALB",135709,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",1411,"6000014609","Decomet VP/13240 HALB",135709,2023-03-08,"C1","gamma","7000000935","MetPETFoil-Al-AC0, bds4f14",109797,2023-03-08,NA,NA,NA,NA
"1402",1412,"1000105125",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",1413,"1000105125","MOCA_6_21_YS_HOM",140489,2023-03-03,"Standard","gamma",NA,NA,140489,NA,NA,NA,NA,NA
"1404",1414,"1000105134",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",1415,"1000105134","MOCA_6_21_YS_HOM",140489,2023-02-23,"Standard","gamma",NA,NA,140489,NA,NA,NA,NA,NA
"1406",1416,"1000105136",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",1417,"1000105136","SICA_3_21_FKU",149140,2023-02-21,"Standard","gamma",NA,NA,149140,NA,NA,NA,NA,NA
"1408",1418,"1000105137","SICA_3_21_SLY",149141,2023-02-28,NA,NA,"1000105136","SICA_3_21_FKU",149140,2023-02-28,"Standard",NA,NA,NA
"1409",1419,"1000105158",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",1420,"1000105158","MOCA_6_21_YS_HOM",140489,2023-03-04,"Standard","gamma","1000105136","SICA_3_21_FKU",140489,2023-03-04,"Standard",NA,NA,NA
"1411",1421,"1000105805",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",1422,"1000105805","SICA_3_21_FKU",149140,2023-03-01,"Standard","gamma","1000105136","SICA_3_21_FKU",149140,2023-03-01,"Standard",NA,NA,NA
"1413",1423,"1000105864","SICA_3_21_SLY",149141,2023-03-04,NA,NA,"1000105805","SICA_3_21_FKU",149140,2023-03-04,"Standard",NA,NA,NA
"1414",1424,"1000106062",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",1425,"1000106062","SICA_3_21_FKU",149140,2023-03-07,"Standard","gamma","1000105805","SICA_3_21_FKU",149140,2023-03-07,"Standard",NA,NA,NA
"1416",1426,"1000106062",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",1427,"1000106062","SICA_3_21_FKU",149140,2023-03-07,"Standard","gamma",NA,NA,149140,NA,NA,NA,NA,NA
"1418",1442,"","MI8POD14",NA,1900-01-01,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1419",1443,"7000001013","MIC8POD10",NA,2022-09-28,"Standard","gamma",NA,NA,NA,NA,NA,NA,NA,NA
"1420",1444,"1000106066","SICA_3_21_SLY",149141,2023-03-10,NA,NA,"1000106062","SICA_3_21_FKU",149140,2023-03-10,"Standard",NA,NA,NA
"1421",1445,"1000106069",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",1446,"1000106069","MOCA_3_21_OO_HOM",149149,2023-03-11,"Standard","gamma","1000106062","SICA_3_21_FKU",149149,2023-03-11,"Standard",NA,NA,NA
"1423",1447,"1000106624",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",1448,"1000106624","MOCA_3_21_OO_HOM",149149,2023-03-18,"Standard","gamma",NA,NA,149149,NA,NA,NA,NA,NA
"1425",1449,"1000106896",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",1450,"1000106896","SICA_6_21_FKU",135230,2023-03-15,"Standard","gamma",NA,NA,135230,NA,NA,NA,NA,NA
"1427",1451,"1000106900","SICA_6_21_SLY",137942,2023-03-17,NA,NA,"1000106896","SICA_6_21_FKU",135230,2023-03-17,"Standard",NA,NA,NA
"1428",1452,"1000106933",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",1453,"1000106933","MOCA_3_21_OO_HOM",149149,2023-03-14,"Standard","gamma","1000106896","SICA_6_21_FKU",149149,2023-03-14,"Standard",NA,NA,NA
"1430",1454,"1000107077",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",1455,"1000107077","SICA_6_21_FKU",135230,2023-03-17,"Standard","gamma","1000106896","SICA_6_21_FKU",135230,2023-03-17,"Standard",NA,NA,NA
"1432",1456,"1000107079","SICA_6_21_SLY",137942,2023-03-19,NA,NA,"1000107077","SICA_6_21_FKU",135230,2023-03-19,"Standard",NA,NA,NA
"1433",1457,"1000107090",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",1458,"1000107090","MOCA_3_21_OO_HOM",149149,2023-03-16,"Standard","gamma","1000107077","SICA_6_21_FKU",149149,2023-03-16,"Standard",NA,NA,NA
"1435",1459,"1000107112",NA,NA,NA,"abnormal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",1460,"1000107112","MOCA_3_21_OO_HOM",149149,2023-03-20,"Standard","gamma","1000107077","SICA_6_21_FKU",149149,2023-03-20,"Standard",NA,NA,NA
"1437",1461,"6000014623","Decomet VP/13240 HALB",135709,2023-03-09,"C1","gamma","7000000986","MetPETFoil-Al-AC0, bds4f14",109797,2023-03-09,NA,NA,NA,NA
"1438",1462,"6000014666","Decomet VP/13240 HALB",135709,2023-03-12,"C1","gamma","7000000989","MetPETFoil-Al-AC0, bds4f14",109797,2023-03-12,NA,NA,NA,NA
"1439",1463,"6000014689","Decomet VP/13240 HALB",135709,2023-03-15,"C1","gamma","7000000999","MetPETFoil-Al-AC0, bds4f14",109797,2023-03-15,"Standard Lawrence",NA,NA,NA
"1440",1464,"7000001060","MI12POD14",NA,2023-03-01,"Coating","beta",NA,NA,NA,NA,NA,NA,NA,NA
"1441",1466,"7000001084","MI12POD14",NA,2023-03-15,"Coating","beta",NA,NA,NA,NA,NA,NA,NA,NA
