"","motherroll","ID_1","layer_1","od_1","metdate_1","mettime_1","weblength_1","webspeed_1","wirefeedrate_1","windingpressure_1","evaporationpressure_1","wirefeed1_1","wirefeed2_1","wirefeed3_1","wirefeed4_1","wirefeed5_1","wirefeed6_1","wirefeed7_1","wirefeed8_1","wirefeed9_1","wirefeed10_1","wirefeed11_1","wirefeed12_1","wirefeed13_1","wirefeed14_1","wirefeed15_1","wirefeed16_1","wirefeed17_1","wirefeed18_1","wirefeed19_1","wirefeed20_1","wirefeed21_1","wirefeed22_1","boatpower1_1","boatpower2_1","boatpower3_1","boatpower4_1","boatpower5_1","boatpower6_1","boatpower7_1","boatpower8_1","boatpower9_1","boatpower10_1","boatpower11_1","boatpower12_1","boatpower13_1","boatpower14_1","boatpower15_1","boatpower16_1","boatpower17_1","boatpower18_1","boatpower19_1","boatpower20_1","boatpower21_1","boatpower22_1","probe1_1","probe2_1","probe3_1","probe4_1","probe5_1","probe6_1","probe7_1","probe8_1","probe9_1","probe10_1","probe11_1","probe12_1","probe13_1","probe14_1","probe15_1","probe16_1","probe17_1","probe18_1","probe19_1","probe20_1","created_1","batch","materialnumber","material","measurementdate","LaserNass_d10","LaserNass_d50","LaserNass_d90","LaserNass_span","Malvern_d10","Malvern_d50","Malvern_d90","Malvern_span","Rakelapplikationsw-KartonRotoS01500_a*45","Rakelapplikationsw-KartonRotoS01500_b*45","GC-MS_Isopropanol-Gehalt","GC-MS_Acetongehalt","KOH25%AQSB-012_AktiverMetallgehalt","Ofenmethode_Festkörpergehalt","GC-MS_Isopropylacetat-Gehalt","TGA-RD_Gehaltreleasecoat","TGA-RD_Al(0)alsAlN","RakelapplikationPapierSonderlacksystem_L*15","RakelapplikationPapierSonderlacksystem_L*45","RakelapplikationPapierSonderlacksystem_L*110","NA_Alman-Index","NA_dE*45","RakelapplikationPapierSonderlacksystem_Glanz20","REM-Messung_Verteilungsbreite","REM-Messung_t50%","REM-Messung_t-span","RakelapplikationPapierSonderlacksystem_L*-15","RakelapplikationPapierSonderlacksystem_a*-15","RakelapplikationPapierSonderlacksystem_a*15","RakelapplikationPapierSonderlacksystem_a*45","RakelapplikationPapierSonderlacksystem_b*-15","RakelapplikationPapierSonderlacksystem_b*15","RakelapplikationPapierSonderlacksystem_b*45","RakelapplikationPapierSonderlacksystem_dE*110","REM-Messung_Anteil%>35nm","RakelapplikationPapierSonderlacksystem_a*110","RakelapplikationPapierSonderlacksystem_b*110","NA_L*25","NA_L*75","RakelapplikationPapierSonderlacksystem_Glanz20.1","RakelapplikationPapierSonderlacksystem_Glanz60","RakelapplikationPapierSonderlacksystem_Glanz85","REM-Messung_t-Spangroß","Rakelapplikationsw-KartonRotoS01500_a*110","Rakelapplikationsw-KartonRotoS01500_a*15","Rakelapplikationsw-KartonRotoS01500_a*-15","Rakelapplikationsw-KartonRotoS01500_b*110","Rakelapplikationsw-KartonRotoS01500_b*15","Rakelapplikationsw-KartonRotoS01500_b*-15","TGA-RD_Al(0)alsAlN.1","Rakelapplikationsw-KartonRotoS01500_dE*110","GC-MS_Ethylacetat-Gehalt","TGA-RD_Gehaltreleasecoat.1","Rakelapplikationsw-KartonRotoS01500_Glanz20","Rakelapplikationsw-KartonRotoS01500_Glanz60","Rakelapplikationsw-KartonRotoS01500_Glanz85","Rakelapplikationsw-KartonRotoS01500_L*110","Rakelapplikationsw-KartonRotoS01500_L*15","Rakelapplikationsw-KartonRotoS01500_L*-15","Rakelapplikationsw-KartonRotoS01500_L*45","GC-MS_Toluolgehalt","Rheologie_SpeichermodulLVE","Rheologie_SpeichermodulFliessgrenze","NA_dE*45.1","RakelapplikationPapierSonderlacksystem_dE*110.1","Rakelapplikationsw-KartonCAB0065_dE*110","id","batch_material","batch_materialnumber","batch_manufacturingdate","batch_process","batch_type","predecessor_material","predecessor_materialnumber","predecessor_manufacturingdate","predecessor_process","predecessor_type"
"14","7000000508",1047560,NA,NA,2021-08-31,NA,19114.8857526882,733.7125,112.903897849462,0.0490483870967742,0.00136093682795699,114.765322580645,109.758064516129,100,100,100,100,99.760752688172,100,100,100,100,100,100,100,100,100,100,100,100,100,109.744623655914,114.765322580645,9.29502688172043,9.12379032258064,9.15362903225807,9.09408602150538,8.79838709677419,8.81182795698925,8.75376344086022,8.7866935483871,9.0866935483871,8.58911290322581,9.19596774193548,8.79865591397849,8.87674731182796,8.69220430107527,9.08440860215054,8.77983870967742,8.92795698924731,8.85846774193548,8.81048387096774,8.71895161290323,9.12379032258064,9.14072580645161,11.3916666666667,0.953763440860215,0.905241935483871,0.970430107526882,1.04865591397849,0.85994623655914,0.725403225806452,0.80752688172043,0.836962365591398,0.912634408602151,0.933736559139785,0.976209677419355,1.00766129032258,1.04395161290323,1.02379032258065,0.893682795698925,0.899731182795699,0.863037634408602,0.916801075268817,2.52916666666667,NA,"6000011139",135709,"VP13240",2021-12-04,10.6,22.69,38.78,1.24,10.8,22,38.4,1.25,0.5,1.7,95.88,3.88,74,9.9,0.15,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.6,0.8,1,0.1,1.9,71.1,11.6,0.02,6.5,271,316,97.6,10.7,107,134.1,24.2,0.07,NA,NA,NA,NA,NA,1105,"VP13240",135709,2021-12-06,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-02,NA,"gamma"
"15","7000000509",1048931,NA,NA,2021-09-02,NA,19034.4856115108,748.928896882494,117.031654676259,0.0539869304556355,0.00146124340527578,116.928057553957,115.035251798561,103.449040767386,98.0223021582734,97.0640287769784,97.7396882494005,97.4901678657074,100.854196642686,103.819184652278,92.8958033573142,98.2360911270983,98.0352517985611,98.1272182254197,98.3101918465228,98.4642685851319,97.9841726618705,95.4396882494005,99.0091127098321,98.2093525179856,98.023860911271,107.190527577938,112.953597122302,8.98609112709832,8.8,8.84724220623501,8.78920863309352,8.65971223021583,8.64928057553957,8.7910071942446,8.84388489208633,8.57913669064748,8.64088729016787,8.81019184652278,8.79028776978417,8.51127098321343,8.61474820143885,8.76606714628297,8.6658273381295,8.63309352517986,8.69988009592326,8.74232613908873,8.8142685851319,8.90083932853717,9.06247002398081,22.1492805755396,1.34124700239808,1.15695443645084,1.16558752997602,1.19868105515588,1.08429256594724,1.11630695443645,1.25647482014388,1.21510791366906,1.11810551558753,1.11990407673861,1.11390887290168,1.23429256594724,1.36618705035971,1.32673860911271,1.22565947242206,1.221103117506,1.17146282973621,1.07505995203837,2.81846522781775,NA,"6000011705",135709,"VP13240",2022-02-18,10.1,22.195,38.61,1.29,10.4,21.4,36.9,1.24,0.3,1.5,98.9,0.7,76,10.3,0.23,NA,NA,111.73,28.06,12.71,NA,NA,NA,2.7,NA,0.21,139,0.4,-0.18,0.29,1.17,0.98,1.52,NA,NA,0.38,1.14,62.17,15.49,233.62,303.84,100.82,NA,0.4,-0.2,0.4,1.1,1,1.2,72.8,0.4,0.01,5,233.6,303.8,100.8,12.7,111.7,139,28.1,0.07,NA,NA,NA,NA,NA,795,"VP13240",135709,2022-02-19,"Umgearbeitete Ausgangscharge",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-07,NA,"gamma"
"16","7000000509",1048931,NA,NA,2021-09-02,NA,19034.4856115108,748.928896882494,117.031654676259,0.0539869304556355,0.00146124340527578,116.928057553957,115.035251798561,103.449040767386,98.0223021582734,97.0640287769784,97.7396882494005,97.4901678657074,100.854196642686,103.819184652278,92.8958033573142,98.2360911270983,98.0352517985611,98.1272182254197,98.3101918465228,98.4642685851319,97.9841726618705,95.4396882494005,99.0091127098321,98.2093525179856,98.023860911271,107.190527577938,112.953597122302,8.98609112709832,8.8,8.84724220623501,8.78920863309352,8.65971223021583,8.64928057553957,8.7910071942446,8.84388489208633,8.57913669064748,8.64088729016787,8.81019184652278,8.79028776978417,8.51127098321343,8.61474820143885,8.76606714628297,8.6658273381295,8.63309352517986,8.69988009592326,8.74232613908873,8.8142685851319,8.90083932853717,9.06247002398081,22.1492805755396,1.34124700239808,1.15695443645084,1.16558752997602,1.19868105515588,1.08429256594724,1.11630695443645,1.25647482014388,1.21510791366906,1.11810551558753,1.11990407673861,1.11390887290168,1.23429256594724,1.36618705035971,1.32673860911271,1.22565947242206,1.221103117506,1.17146282973621,1.07505995203837,2.81846522781775,NA,"6000011343",135709,"VP13240",2022-01-17,9.61,21.15,36.77,1.28,10.7,22.4,39.3,1.28,0.2,1.3,93.99,5.5,74.6,11.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,0.22,NA,0.76,-0.05,0.24,1.17,0.83,1.34,NA,NA,0.37,NA,NA,NA,106.82,139.63,47.09,NA,0.4,-0.1,0.8,1,0.8,1.2,71.9,9.4,0.04,5.8,233,302,99.8,12.7,110.7,138.6,27.9,0.28,NA,NA,NA,NA,NA,689,"VP13240",135709,2022-01-20,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-07,NA,"gamma"
"17","7000000510",1050410,NA,NA,2021-09-02,NA,19232.155234657,749.329121540313,117.262815884477,0.0592501805054152,0.00136383513838748,115.418050541516,109.489290012034,98.4938628158845,97.7311672683514,99.4836341756919,97.9430806257521,93.8465703971119,105.178941034898,111.002888086643,103.787003610108,96.504091456077,100.682069795427,98.8087845968712,97.3801444043321,99.7003610108303,93.3297232250301,97.6090252707581,99.7513838748496,97.9944645006017,96.8430806257521,108.420336943442,115.48916967509,9.30204572803851,9.15018050541516,9.08880866425993,9.05270758122744,8.85367027677497,8.78856799037304,8.90986762936221,9.02069795427196,8.51179302045728,9.03766546329723,8.95415162454874,8.72623345367028,8.80770156438026,8.74765342960289,8.85691937424789,8.71371841155235,8.80806257521059,8.93537906137184,8.73405535499398,8.95234657039711,9.13598074608905,9.08002406738869,24.1096269554753,1.52960288808664,1.49939831528279,1.35679903730445,1.24717208182912,1.11829121540313,1.06161251504212,1.1719614921781,1.13910950661853,1.35908543922984,1.48375451263538,1.3632972322503,1.32009626955475,1.29879663056558,1.21070998796631,1.23537906137184,1.3395908543923,1.25523465703971,1.21805054151625,3.16606498194946,NA,"6000011665",135709,"VP13240",2022-02-13,10.64,22.46,38.84,1.26,10.6,22.2,38.9,1.26,0.4,1.6,95.01,4.58,73,12.4,0.35,NA,NA,111.61,27.91,12.77,NA,NA,NA,2.5,NA,0.2,138.47,0.74,-0.11,0.39,0.18,-1.27,1.57,NA,NA,0.31,0.89,63.73,15.43,227.61,299.57,99.22,NA,0.3,-0.1,0.7,0.9,-1.3,0.2,71.6,0.45,0.02,5.8,227.6,299.6,99.2,12.8,111.6,138.5,27.9,0.04,NA,NA,NA,NA,NA,1287,"VP13240",135709,2022-02-15,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-07,NA,"gamma"
"18","7000000510",1050410,NA,NA,2021-09-02,NA,19232.155234657,749.329121540313,117.262815884477,0.0592501805054152,0.00136383513838748,115.418050541516,109.489290012034,98.4938628158845,97.7311672683514,99.4836341756919,97.9430806257521,93.8465703971119,105.178941034898,111.002888086643,103.787003610108,96.504091456077,100.682069795427,98.8087845968712,97.3801444043321,99.7003610108303,93.3297232250301,97.6090252707581,99.7513838748496,97.9944645006017,96.8430806257521,108.420336943442,115.48916967509,9.30204572803851,9.15018050541516,9.08880866425993,9.05270758122744,8.85367027677497,8.78856799037304,8.90986762936221,9.02069795427196,8.51179302045728,9.03766546329723,8.95415162454874,8.72623345367028,8.80770156438026,8.74765342960289,8.85691937424789,8.71371841155235,8.80806257521059,8.93537906137184,8.73405535499398,8.95234657039711,9.13598074608905,9.08002406738869,24.1096269554753,1.52960288808664,1.49939831528279,1.35679903730445,1.24717208182912,1.11829121540313,1.06161251504212,1.1719614921781,1.13910950661853,1.35908543922984,1.48375451263538,1.3632972322503,1.32009626955475,1.29879663056558,1.21070998796631,1.23537906137184,1.3395908543923,1.25523465703971,1.21805054151625,3.16606498194946,NA,"6000011750",135709,"VP13240",2022-02-22,9.41,20.14,35.2,1.28,10,20.2,35.5,1.26,0.5,1.8,95.74,3.9,75,12.2,0.33,NA,NA,110.98,26.07,12.19,NA,NA,NA,2.6,NA,0.23,138.79,0.58,-0.15,0.48,1.23,1.05,1.82,NA,NA,0.34,1.05,60.8,14.68,231.37,301.91,100.87,NA,0.3,-0.1,0.6,1,1,1.2,71.7,0.28,0.02,5.1,231.4,301.9,100.9,12.2,111,138.8,26.1,0.01,NA,NA,NA,NA,NA,908,"VP13240",135709,2022-02-22,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-07,NA,"gamma"
"19","7000000511",1051893,NA,NA,2021-09-02,NA,19227.4676434676,763.126129426129,119.442612942613,0.0570284493284493,0.00134916727716728,113.091575091575,107.92967032967,98.6294261294261,98.2495726495727,98.4162393162393,98.0830280830281,97.5467643467643,97.8727716727717,97.9775335775336,97.5714285714286,98.1137973137973,98.6163614163614,95.0901098901099,98.3371184371184,103.694383394383,90.6115995115995,100.965567765568,97.6667887667888,97.7542124542124,98.1881562881563,107.157020757021,112.214774114774,9.1982905982906,9.15799755799756,9.07313797313797,8.99194139194139,8.79120879120879,8.56739926739927,8.69365079365079,8.68485958485958,8.83931623931624,8.87008547008547,8.58998778998779,8.75665445665446,8.6007326007326,8.78424908424909,8.87484737484738,8.42893772893773,8.78608058608059,8.8018315018315,8.7007326007326,8.87484737484738,8.94761904761905,9.10708180708181,23.0395604395604,1.3998778998779,1.33601953601954,1.28571428571429,1.28241758241758,1.43638583638584,1.24529914529915,1.13321123321123,1.12356532356532,1.15079365079365,1.25873015873016,1.25030525030525,1.28864468864469,1.39304029304029,1.4017094017094,1.32539682539683,1.23540903540904,1.26910866910867,1.12417582417582,2.92466422466422,NA,"6000011477",135709,"VP13240",2022-01-26,10.22,22.81,40.8,1.34,10.5,22.5,40.4,1.33,-0.2,0.6,93.1,6.4,74,10.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,-0.3,0.4,1.1,0.3,0.6,72.1,7.8,NA,5.6,219.1,291.4,99.1,13.5,111.8,139.1,30.6,0.1,NA,NA,NA,NA,NA,1285,"VP13240",135709,2022-01-31,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-07,NA,"gamma"
"20","7000000511",1051893,NA,NA,2021-09-02,NA,19227.4676434676,763.126129426129,119.442612942613,0.0570284493284493,0.00134916727716728,113.091575091575,107.92967032967,98.6294261294261,98.2495726495727,98.4162393162393,98.0830280830281,97.5467643467643,97.8727716727717,97.9775335775336,97.5714285714286,98.1137973137973,98.6163614163614,95.0901098901099,98.3371184371184,103.694383394383,90.6115995115995,100.965567765568,97.6667887667888,97.7542124542124,98.1881562881563,107.157020757021,112.214774114774,9.1982905982906,9.15799755799756,9.07313797313797,8.99194139194139,8.79120879120879,8.56739926739927,8.69365079365079,8.68485958485958,8.83931623931624,8.87008547008547,8.58998778998779,8.75665445665446,8.6007326007326,8.78424908424909,8.87484737484738,8.42893772893773,8.78608058608059,8.8018315018315,8.7007326007326,8.87484737484738,8.94761904761905,9.10708180708181,23.0395604395604,1.3998778998779,1.33601953601954,1.28571428571429,1.28241758241758,1.43638583638584,1.24529914529915,1.13321123321123,1.12356532356532,1.15079365079365,1.25873015873016,1.25030525030525,1.28864468864469,1.39304029304029,1.4017094017094,1.32539682539683,1.23540903540904,1.26910866910867,1.12417582417582,2.92466422466422,NA,"6000011667",135709,"VP13240",2022-02-13,10.49,22.3,38.5,1.26,10.6,21.8,38.5,1.28,0.2,1.4,95.84,3.81,74,9.9,0.3,NA,NA,110.63,29.09,13.07,NA,NA,NA,2.6,NA,0.25,137.44,0.64,0.01,0.19,1.2,-0.4,1.43,NA,NA,0.34,1.09,63.52,15.92,229.02,301.84,99.11,NA,0.3,NA,0.6,1.1,-0.4,1.2,72.1,0.2,0.02,5.7,229,301.8,99.1,13.1,110.6,137.4,29.1,0.04,NA,NA,NA,NA,NA,690,"VP13240",135709,2022-02-15,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-07,NA,"gamma"
"21","7000000512",1053292,NA,NA,2021-09-05,NA,19002.3135391924,740.510688836104,116.035154394299,0.0526380047505938,0.00134393705463183,112.674346793349,108.137173396675,99.5489311163896,98.8456057007126,98.1472684085511,97.7640142517815,97.7255344418052,97.9763657957245,97.7076009501188,95.7104513064133,98.4004750593824,98.345486935867,97.6283847980998,98.9195961995249,100.116864608076,98.1173396674584,97.212351543943,98.1717339667458,98.2288598574822,98.1195961995249,107.153681710214,112.134560570071,9.41282660332542,9.04513064133017,8.99180522565321,9.0875296912114,8.89809976247031,8.66686460807601,8.81817102137767,8.72434679334917,8.88361045130641,8.67209026128266,8.94239904988124,8.98408551068884,8.7644893111639,8.80463182897862,8.82232779097387,8.77173396674584,8.7895486935867,8.82422802850356,8.76140142517815,8.94251781472684,8.91425178147268,8.91627078384798,17.0806413301663,1.33301662707838,1.23028503562945,1.22600950118765,1.09501187648456,1.06722090261283,1.08147268408551,1.02743467933492,1.09228028503563,1.08942992874109,1.1061757719715,1.09679334916865,1.10736342042755,1.24916864608076,1.08515439429929,0.964726840855107,1.00665083135392,0.992042755344418,0.997387173396675,2.74097387173397,NA,"6000011476",135709,"VP13240",2022-01-26,10.9,22.6,39,1.25,11.4,22.8,39.6,1.24,0.5,1.9,93.9,5.5,74,12.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.7,0.6,1.2,1.9,2.7,72.2,10.1,0.02,5.56,242,310,99.1,12.3,109,137.1,25.3,0.1,NA,NA,NA,NA,NA,1010,"VP13240",135709,2022-01-27,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-08,NA,"gamma"
"22","7000000512",1053292,NA,NA,2021-09-05,NA,19002.3135391924,740.510688836104,116.035154394299,0.0526380047505938,0.00134393705463183,112.674346793349,108.137173396675,99.5489311163896,98.8456057007126,98.1472684085511,97.7640142517815,97.7255344418052,97.9763657957245,97.7076009501188,95.7104513064133,98.4004750593824,98.345486935867,97.6283847980998,98.9195961995249,100.116864608076,98.1173396674584,97.212351543943,98.1717339667458,98.2288598574822,98.1195961995249,107.153681710214,112.134560570071,9.41282660332542,9.04513064133017,8.99180522565321,9.0875296912114,8.89809976247031,8.66686460807601,8.81817102137767,8.72434679334917,8.88361045130641,8.67209026128266,8.94239904988124,8.98408551068884,8.7644893111639,8.80463182897862,8.82232779097387,8.77173396674584,8.7895486935867,8.82422802850356,8.76140142517815,8.94251781472684,8.91425178147268,8.91627078384798,17.0806413301663,1.33301662707838,1.23028503562945,1.22600950118765,1.09501187648456,1.06722090261283,1.08147268408551,1.02743467933492,1.09228028503563,1.08942992874109,1.1061757719715,1.09679334916865,1.10736342042755,1.24916864608076,1.08515439429929,0.964726840855107,1.00665083135392,0.992042755344418,0.997387173396675,2.74097387173397,NA,"6000011587",135709,"VP13240",2022-02-05,10.6,22,37.96,1.24,11.8,22.6,37.9,1.15,0.6,2,97.02,2.68,74,10.2,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,0.19,NA,0.1,-0.38,0.295,0.27,0.63,1.26,NA,NA,0.075,NA,NA,NA,248.92,318.54,100.34,NA,0.3,0.1,0.4,1.1,2.3,2.3,73,9.7,0.01,5.1,251.3,321.5,101,12,107.2,135,25,0.03,NA,NA,NA,NA,NA,1286,"VP13240",135709,2022-02-07,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-08,NA,"gamma"
"23","7000000513",1054809,NA,NA,2021-09-05,NA,19443.9917550059,723.486454652532,113.319316843345,0.0493519434628975,0.00118071024734982,122.982685512367,117.808244994111,103.166077738516,99.9734982332156,97.1520612485277,93.6097762073027,98.2148409893993,98.1336866902238,97.9058892815077,97.8074204946996,98.2588928150766,98.3820965842167,97.7982332155477,99.1703180212014,100.128150765607,93.9285041224971,97.3659599528857,98.0081272084806,98.3065959952886,98.3208480565371,107.109658421673,112.11542991755,9.59752650176678,7.86678445229682,9.03533568904594,9.01460541813899,8.93415783274441,8.74711425206125,8.76301531213192,8.70506478209658,8.75347467608952,8.77420494699647,8.89693757361602,8.92143698468787,8.7489988221437,8.88056537102474,8.79352179034158,8.65229681978799,8.76996466431095,8.85724381625442,8.74581861012956,8.87785630153121,9.08197879858657,9.16466431095406,22.6946996466431,1.50282685512367,1.13050647820966,1.18351001177856,1.18221436984688,1.09411071849234,1.1170789163722,1.05901060070671,1.10883392226148,1.10412249705536,1.16148409893993,1.10400471142521,1.08904593639576,1.13839811542992,1.03922261484099,0.977385159010601,1.07962308598351,1.0718492343934,1.07302709069494,3.05924617196702,NA,"6000011158",135709,"VP13240",2021-12-07,11.3,22.195,38.29,1.25,12,23.4,40,1.2,0.4,1.7,95.4,4.1,74,12.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,0.8,0.9,2.1,3.1,72.3,11.85,NA,5.5,269,316,63.9,10.7,106.5,133.48,23.3,0.2,NA,NA,NA,NA,NA,1284,"VP13240",135709,2021-12-08,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-08,NA,"gamma"
"24","7000000513",1054809,NA,NA,2021-09-05,NA,19443.9917550059,723.486454652532,113.319316843345,0.0493519434628975,0.00118071024734982,122.982685512367,117.808244994111,103.166077738516,99.9734982332156,97.1520612485277,93.6097762073027,98.2148409893993,98.1336866902238,97.9058892815077,97.8074204946996,98.2588928150766,98.3820965842167,97.7982332155477,99.1703180212014,100.128150765607,93.9285041224971,97.3659599528857,98.0081272084806,98.3065959952886,98.3208480565371,107.109658421673,112.11542991755,9.59752650176678,7.86678445229682,9.03533568904594,9.01460541813899,8.93415783274441,8.74711425206125,8.76301531213192,8.70506478209658,8.75347467608952,8.77420494699647,8.89693757361602,8.92143698468787,8.7489988221437,8.88056537102474,8.79352179034158,8.65229681978799,8.76996466431095,8.85724381625442,8.74581861012956,8.87785630153121,9.08197879858657,9.16466431095406,22.6946996466431,1.50282685512367,1.13050647820966,1.18351001177856,1.18221436984688,1.09411071849234,1.1170789163722,1.05901060070671,1.10883392226148,1.10412249705536,1.16148409893993,1.10400471142521,1.08904593639576,1.13839811542992,1.03922261484099,0.977385159010601,1.07962308598351,1.0718492343934,1.07302709069494,3.05924617196702,NA,"6000011138",135709,"VP13240",2021-12-04,10.88,22.39,37.26,1.18,12.1,23.1,39,1.16,0.5,1.7,96.34,3.43,78,12.8,0.13,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,0.8,1,1.9,3.4,72.3,11.1,0.02,5.5,270,322,94.2,10.6,104.6,133.6,23.1,0.08,NA,NA,NA,NA,NA,904,"VP13240",135709,2021-12-06,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-09-08,NA,"gamma"
"25","7000000515",1057850,NA,NA,2021-08-30,NA,19154.9295612009,718.252424942263,102.501963048499,0.0545697459584296,0.00132239838337182,114.522401847575,108.847575057737,99.6885681293302,99.6894919168591,98.894688221709,98.3472286374134,102.510508083141,104.764896073903,104.459237875289,100.332448036952,100.082794457275,99.6167436489607,99.2769053117783,99.2068129330254,98.663856812933,104.398729792148,103.472517321016,106.669861431871,97.9232101616628,98.3347575057737,109.068475750577,114.397228637413,9.01281755196305,8.70554272517321,8.69468822170901,8.70034642032333,8.44769053117783,8.47078521939954,8.64549653579677,8.27505773672056,8.74064665127021,8.27009237875289,8.82875288683603,8.33637413394919,8.5459584295612,8.44561200923788,8.62055427251732,8.5270207852194,8.35254041570439,8.74133949191686,8.50127020785219,8.43695150115473,8.61454965357968,8.61870669745958,11.8784064665127,1.2121247113164,1.13348729792148,1.19872979214781,1.10935334872979,1.09076212471132,1.17263279445727,1.03221709006928,1.12344110854503,1.19896073903002,1.18325635103926,1.14722863741339,1.24018475750577,1.4743648960739,1.43441108545035,1.43441108545035,1.40889145496536,1.41570438799076,1.32251732101617,3.87898383371824,NA,"6000011023",135709,"VP13240",2021-11-23,10.47,22.24,38.79,1.27,NA,NA,NA,NA,NA,NA,NA,NA,74.6,10.17,NA,6.52,70.28,106.6,23.18,10.19,28.72,2.97,259,4.2,22.6,0.18,133.58,0.41,0.62,0.45,3.39,2.26,1.89,8.41,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3449.9,1358.4,NA,NA,NA,1203,"VP13240",135709,2022-11-22,"C1",NA,"MetPETFoil-VERSUCHSMATERIAL",149062,2021-09-02,"Metalizing/Coating","gamma"
"26","7000000574",1115293,NA,NA,2021-10-22,NA,18809.5406504065,738.002574525745,105.361788617886,0.0834529810298103,0.00233075880758808,115.025338753388,108.394715447154,100.390243902439,99.6846883468835,99.479674796748,98.9517615176152,99.140514905149,100.191463414634,99.8417344173442,99.0123306233062,98.1642276422764,98.7723577235772,105.760298102981,110.827777777778,105.471002710027,98.220325203252,98.1749322493225,99.5159891598916,99.489701897019,100.585230352304,110.239837398374,115.613550135501,9.17344173441734,8.67439024390244,8.93943089430894,8.81680216802168,8.68644986449864,8.63414634146342,8.75758807588076,8.66382113821138,8.73373983739837,8.77777777777778,8.85813008130081,8.60636856368564,8.64417344173442,8.30772357723577,8.95894308943089,8.66490514905149,8.68333333333333,8.95975609756097,8.8130081300813,8.91653116531165,8.95731707317073,8.51666666666667,3.66192411924119,1.3639566395664,1.27330623306233,1.3280487804878,1.29485094850949,1.47059620596206,1.52154471544715,1.59674796747967,1.4579945799458,1.49227642276423,1.41476964769648,1.5260162601626,1.59146341463415,1.33130081300813,1.26991869918699,1.3050135501355,1.28292682926829,1.25487804878049,1.37791327913279,6.48563685636856,NA,"6000011835",135709,"VP13240",2022-03-03,10.09,21.75,38.4,1.3,10.5,21.8,39,1.31,0.5,2,91.3,8.4,72,11.1,0.3,NA,NA,107.64,23.71,10.66,NA,NA,NA,2.6,24.88,NA,136.1,0.79,0.17,0.55,2.6,2.24,1.97,NA,2.69,0.32,0.91,57.75,13.13,244.57,311.87,100.92,0.18,0.3,0.2,0.8,0.9,2.2,2.6,70.1,0.3,NA,7,244.6,311.9,100.9,10.7,107.6,136.1,23.7,NA,NA,NA,NA,NA,NA,1288,"VP13240",135709,2022-03-03,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2021-10-23,NA,"gamma"
